ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
220017,2019,22,85,1,1,6,1,2,1,1,3,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,0,0,0
220018,2019,22,75,1,1,6,1,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220019,2019,22,73,1,1,6,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220020,2019,22,57,3,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220021,2019,22,7,1,1,6,2,2,4,2,4,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220022,2019,22,121,1,1,6,1,2,1,1,5,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
220023,2019,22,55,2,1,6,1,1,1,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,0,0,0
220024,2019,22,67,1,1,6,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220025,2019,22,83,1,1,6,1,2,1,2,5,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220026,2019,22,31,1,1,6,2,2,4,2,4,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220027,2019,22,85,3,1,6,1,2,1,2,5,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220028,2019,22,33,1,1,6,1,2,1,1,6,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220029,2019,22,13,1,1,6,2,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220030,2019,22,79,1,1,6,2,2,4,2,5,2,1,1,2,1,6,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220031,2019,22,17,1,1,6,2,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,0,0,0
220032,2019,22,63,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220033,2019,22,89,1,1,6,2,2,4,2,6,2,1,1,2,1,6,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
220034,2019,22,83,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220035,2019,22,97,1,1,6,2,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220036,2019,22,97,1,1,6,1,2,1,1,3,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220037,2019,22,17,1,1,6,2,1,3,2,1,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220038,2019,22,55,1,1,6,2,2,4,2,6,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220039,2019,22,97,1,1,6,1,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220040,2019,22,71,1,1,6,2,1,4,2,1,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220041,2019,22,7,1,1,6,1,2,1,2,4,2,5,1,1,3,13,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,0,0,0
220042,2019,22,47,1,1,6,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220043,2019,22,47,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220044,2019,22,109,1,1,6,2,2,1,1,4,1,4,1,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,0,0,0
220045,2019,22,33,1,1,6,2,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220046,2019,22,69,1,1,6,1,2,1,2,5,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220047,2019,22,33,1,1,6,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220048,2019,22,97,1,1,6,1,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220049,2019,22,103,1,1,6,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220050,2019,22,121,1,1,6,1,2,1,2,5,3,2,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220051,2019,22,1,1,1,6,1,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220052,2019,22,49,2,1,6,1,2,1,1,3,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,0,0,0
220053,2019,22,79,1,1,6,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220054,2019,22,103,1,1,6,1,1,4,2,1,2,1,2,1,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220055,2019,22,67,1,1,6,1,2,4,2,3,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220056,2019,22,97,1,1,6,1,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220057,2019,22,53,1,1,6,1,2,1,2,3,2,2,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220058,2019,22,59,1,1,6,1,2,1,2,6,2,5,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220059,2019,22,79,1,1,6,1,2,1,1,5,1,3,1,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220060,2019,22,119,1,1,6,2,2,1,1,6,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220061,2019,22,69,1,1,6,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220062,2019,22,33,1,1,6,1,2,3,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220063,2019,22,73,1,1,6,1,2,4,2,4,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220064,2019,22,51,1,1,6,2,1,1,2,1,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220065,2019,22,97,1,1,6,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220066,2019,22,73,1,1,6,2,1,1,2,1,3,4,1,1,2,13,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
220067,2019,22,17,1,1,6,2,2,1,1,3,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220068,2019,22,3,1,1,6,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220069,2019,22,103,1,1,6,2,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220070,2019,22,51,3,1,6,1,2,4,2,3,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220071,2019,22,71,1,1,6,2,2,1,1,3,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220072,2019,22,33,1,1,6,2,2,1,2,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220073,2019,22,71,1,1,6,2,2,3,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220074,2019,22,29,1,1,6,2,2,4,2,5,2,1,2,1,1,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220075,2019,22,71,2,1,6,2,2,4,2,6,2,1,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0,0,0
220076,2019,22,71,1,1,6,2,2,4,2,6,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220077,2019,22,97,1,1,6,2,2,1,2,6,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
220078,2019,22,33,1,1,6,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
220079,2019,22,107,1,1,6,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220080,2019,22,93,1,1,6,1,2,1,1,4,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220081,2019,22,121,1,1,6,1,2,1,2,5,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
220082,2019,22,93,1,1,6,1,2,1,1,4,1,4,2,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220083,2019,22,57,1,1,6,1,2,1,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220084,2019,22,71,1,1,6,1,1,3,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220085,2019,22,17,1,1,6,1,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220087,2019,22,17,1,1,6,2,2,1,2,3,2,5,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220088,2019,22,51,1,1,6,2,2,3,2,6,2,1,2,1,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220089,2019,22,51,1,1,6,2,2,4,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220090,2019,22,95,1,1,6,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
220091,2019,22,79,1,1,6,2,2,1,2,2,3,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220092,2019,22,71,1,1,6,2,1,1,2,1,3,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220093,2019,22,1,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220094,2019,22,99,1,1,6,1,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220095,2019,22,73,1,1,6,2,2,4,2,4,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220096,2019,22,67,1,1,6,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220097,2019,22,17,1,1,6,1,2,1,1,6,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220098,2019,22,33,1,1,6,2,2,1,1,6,1,4,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220099,2019,22,15,1,1,6,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220100,2019,22,5,1,1,6,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
220101,2019,22,87,1,1,6,2,2,4,2,4,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220102,2019,22,63,1,1,6,2,2,1,1,4,1,3,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220103,2019,22,5,1,1,6,2,2,1,2,3,3,6,1,2,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220104,2019,22,5,1,1,6,2,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220105,2019,22,95,1,1,6,2,2,1,1,5,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220106,2019,22,63,1,1,6,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220107,2019,22,33,1,1,6,2,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220108,2019,22,19,1,1,6,1,1,1,2,1,2,5,2,2,2,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220109,2019,22,27,1,1,6,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220110,2019,22,105,1,1,6,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220111,2019,22,87,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220112,2019,22,19,1,1,6,1,1,1,2,1,2,2,2,2,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220113,2019,22,37,1,1,6,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220114,2019,22,97,1,1,6,1,2,1,2,3,2,2,2,2,2,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220115,2019,22,73,1,1,6,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
220116,2019,22,9,1,1,6,1,2,4,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220117,2019,22,43,1,1,6,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220118,2019,22,9,1,1,6,1,2,4,2,5,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220119,2019,22,61,2,1,6,1,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220120,2019,22,77,1,1,6,2,2,1,2,4,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220121,2019,22,71,3,1,6,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
220122,2019,22,33,1,1,6,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
220123,2019,22,71,1,1,6,2,2,1,1,6,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220124,2019,22,55,1,1,6,2,2,1,2,6,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220125,2019,22,19,1,1,6,2,2,4,2,6,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220126,2019,22,17,1,1,6,1,2,4,2,4,2,1,1,2,1,99,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220127,2019,22,73,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220128,2019,22,19,1,1,6,2,2,3,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220129,2019,22,17,1,1,6,2,2,1,2,6,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,0,0,0
220130,2019,22,87,1,1,6,2,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220131,2019,22,113,1,1,6,1,2,1,2,3,2,2,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220132,2019,22,15,1,1,6,2,2,1,1,3,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220133,2019,22,53,1,1,6,1,1,2,2,1,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220134,2019,22,63,1,1,6,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220135,2019,22,97,1,1,6,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220136,2019,22,39,1,1,6,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220137,2019,22,9,1,1,6,1,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220138,2019,22,97,1,1,6,1,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220139,2019,22,67,3,1,6,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
220140,2019,22,33,1,1,6,2,2,1,1,6,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220141,2019,22,17,1,1,6,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220142,2019,22,51,1,1,6,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220143,2019,22,5,1,1,6,1,2,1,2,3,2,5,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220144,2019,22,103,1,1,6,2,1,4,2,1,2,5,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
220145,2019,22,89,1,1,6,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220146,2019,22,63,1,1,6,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220147,2019,22,109,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220148,2019,22,5,1,1,6,2,2,1,2,3,2,6,1,1,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
220149,2019,22,9,1,1,6,1,2,1,1,5,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
220150,2019,22,7,1,1,6,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220151,2019,22,53,1,1,6,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
220152,2019,22,19,1,1,6,2,2,1,1,4,1,4,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220153,2019,22,13,1,1,6,1,2,1,2,5,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220154,2019,22,9,1,1,6,1,2,1,1,4,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220155,2019,22,11,1,1,6,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220156,2019,22,105,1,1,6,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220157,2019,22,33,1,1,6,2,2,1,2,3,2,1,1,1,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220158,2019,22,71,1,1,6,2,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220159,2019,22,101,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220160,2019,22,17,1,1,6,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220161,2019,22,121,1,1,6,2,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220162,2019,22,33,1,1,6,2,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220163,2019,22,97,1,1,6,1,2,1,2,6,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220164,2019,22,55,1,1,6,2,1,1,2,1,2,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220165,2019,22,33,1,1,6,2,1,3,2,1,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220166,2019,22,17,1,1,6,2,1,4,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220167,2019,22,95,2,1,6,1,2,1,2,4,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
220168,2019,22,13,1,1,6,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
220169,2019,22,51,1,1,6,2,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,0,0,0
220170,2019,22,15,1,1,6,2,2,1,2,4,3,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
220171,2019,22,125,1,1,6,1,2,3,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
220172,2019,22,79,1,1,6,1,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
220173,2019,22,111,1,1,6,1,2,4,2,6,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220174,2019,22,97,1,1,6,2,2,1,1,3,1,4,2,2,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,1,2,0,0,0
220175,2019,22,69,1,1,6,2,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
220176,2019,22,97,1,1,6,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
