ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
550264,2018,55,79,1,1,5,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550265,2018,55,105,1,1,5,1,2,1,2,3,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550266,2018,55,131,1,1,5,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550267,2018,55,115,1,1,5,2,2,1,2,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550268,2018,55,141,1,1,5,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
550269,2018,55,29,1,1,5,1,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550270,2018,55,23,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550271,2018,55,17,1,1,5,2,2,1,2,2,2,2,1,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550272,2018,55,105,1,1,5,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550273,2018,55,57,2,1,5,1,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550274,2018,55,27,2,1,5,1,2,1,2,4,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550275,2018,55,73,1,1,5,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550276,2018,55,133,1,1,5,2,2,4,1,4,1,1,2,2,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550277,2018,55,117,2,1,5,1,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550278,2018,55,79,1,1,5,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550279,2018,55,131,1,1,5,1,1,1,2,1,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550280,2018,55,105,1,1,5,2,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550281,2018,55,9,1,1,5,2,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
550282,2018,55,9,2,1,5,1,2,1,1,5,1,4,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550283,2018,55,9,1,1,5,1,2,4,2,4,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550284,2018,55,113,1,1,5,1,2,4,2,4,2,1,2,2,1,6,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550285,2018,55,79,1,1,5,2,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550286,2018,55,111,1,1,5,1,2,4,1,5,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550287,2018,55,131,1,1,5,1,2,4,1,4,1,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550288,2018,55,57,1,1,5,1,2,4,1,5,1,1,1,2,1,99,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550289,2018,55,23,1,1,5,1,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550290,2018,55,115,1,1,5,1,2,1,1,3,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550291,2018,55,75,1,1,5,1,2,4,1,5,1,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550292,2018,55,75,1,1,5,1,2,1,2,5,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550293,2018,55,85,1,1,5,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550294,2018,55,131,1,1,5,2,1,1,2,1,3,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550295,2018,55,133,1,1,5,2,2,1,1,3,1,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550296,2018,55,79,1,1,5,2,1,1,2,1,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,1,0,0,0
550297,2018,55,79,1,1,5,2,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550298,2018,55,25,1,1,5,1,2,1,2,3,2,3,1,2,2,13,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550299,2018,55,25,1,1,5,1,2,1,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550300,2018,55,13,1,1,5,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,0,0,0
550301,2018,55,27,1,1,5,1,2,1,2,3,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550302,2018,55,27,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550303,2018,55,107,1,1,5,2,2,1,1,3,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,0,0,0
550304,2018,55,79,2,1,5,2,1,3,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550305,2018,55,101,1,1,5,2,2,1,2,3,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550306,2018,55,5,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
550307,2018,55,67,1,1,5,1,2,4,2,6,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550308,2018,55,73,1,1,5,1,2,4,1,5,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550309,2018,55,123,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550310,2018,55,49,1,1,5,2,2,1,2,6,3,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550311,2018,55,63,1,1,5,2,2,1,2,4,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550313,2018,55,83,1,1,5,1,2,4,2,6,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550314,2018,55,45,1,1,5,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550315,2018,55,103,1,1,5,1,2,1,1,4,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550316,2018,55,115,1,1,5,1,2,1,2,3,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0
550317,2018,55,65,1,1,5,1,2,4,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550318,2018,55,135,1,1,5,1,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550319,2018,55,79,2,1,5,2,2,1,1,3,1,4,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550320,2018,55,9,1,1,5,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550323,2018,55,91,1,1,5,1,2,4,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550324,2018,55,55,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550325,2018,55,105,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
550326,2018,55,91,1,1,5,2,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550327,2018,55,117,1,1,5,1,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550328,2018,55,9,1,1,5,2,2,1,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550330,2018,55,79,1,1,5,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550331,2018,55,133,1,1,5,2,1,4,2,1,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550332,2018,55,139,1,1,5,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550333,2018,55,127,1,1,5,1,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,0,0,0
550334,2018,55,5,2,1,5,1,2,1,2,3,2,3,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550335,2018,55,133,1,1,5,2,2,1,1,3,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550336,2018,55,9,1,1,5,2,2,1,1,3,1,4,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
550337,2018,55,79,1,1,5,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550338,2018,55,21,3,1,5,1,2,1,1,6,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550339,2018,55,139,2,1,5,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550340,2018,55,79,1,1,5,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550341,2018,55,139,1,1,5,2,2,1,2,2,3,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550342,2018,55,109,1,1,5,2,2,3,2,3,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,1,2,0,0,0
550343,2018,55,83,1,1,5,1,1,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550344,2018,55,73,1,1,5,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550345,2018,55,31,1,1,5,1,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550346,2018,55,25,1,1,5,1,2,1,1,3,1,4,1,2,3,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,0,0,0
550347,2018,55,57,2,1,5,1,1,1,2,1,2,2,1,1,3,13,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550348,2018,55,55,1,1,5,1,2,1,1,5,1,1,1,1,1,6,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550349,2018,55,105,1,1,5,1,1,1,2,1,2,3,2,2,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550350,2018,55,49,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550351,2018,55,131,1,1,5,2,1,4,2,1,3,1,2,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550352,2018,55,133,1,1,5,2,1,4,2,1,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550353,2018,55,63,1,1,5,2,1,3,2,1,3,1,2,1,3,1,2,1,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
550354,2018,55,81,1,1,5,1,1,1,2,1,3,1,1,2,3,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550355,2018,55,135,1,1,5,2,2,4,2,6,3,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550356,2018,55,5,1,1,5,1,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550357,2018,55,41,1,1,5,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550358,2018,55,133,1,1,5,2,1,3,2,1,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
550359,2018,55,55,2,1,5,1,2,2,2,3,3,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550360,2018,55,9,1,1,5,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,1,0,1
550362,2018,55,135,1,1,5,2,2,1,1,3,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
550363,2018,55,25,1,1,5,2,1,1,2,1,3,4,2,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550364,2018,55,15,1,1,5,2,2,1,1,4,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550365,2018,55,97,1,1,5,1,2,1,2,3,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550366,2018,55,43,2,1,5,1,2,4,2,5,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550367,2018,55,13,1,1,5,1,2,4,2,5,2,1,1,1,1,99,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550368,2018,55,13,1,1,5,1,2,4,2,3,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550369,2018,55,99,1,1,5,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550370,2018,55,131,1,1,5,1,1,1,2,1,2,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550371,2018,55,21,2,1,5,1,1,1,2,1,3,4,1,2,3,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550372,2018,55,137,1,1,5,1,2,4,2,4,2,1,1,2,1,13,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550373,2018,55,97,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550374,2018,55,7,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550375,2018,55,57,2,1,5,1,1,4,2,1,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550376,2018,55,111,1,1,5,2,2,4,2,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550377,2018,55,49,1,1,5,1,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550378,2018,55,77,1,1,5,1,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550379,2018,55,105,1,1,5,1,1,3,2,1,2,1,1,1,1,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,0,0,0
550380,2018,55,63,1,1,5,1,2,4,2,2,2,1,2,2,1,99,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550381,2018,55,11,1,1,5,1,2,1,2,5,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550382,2018,55,87,1,1,5,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550383,2018,55,79,1,1,5,2,2,1,2,3,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550384,2018,55,79,1,1,5,2,2,1,1,4,1,4,2,1,2,13,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
550385,2018,55,79,1,1,5,2,2,4,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
550386,2018,55,109,1,1,5,1,2,1,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550387,2018,55,139,1,1,5,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550388,2018,55,57,1,1,5,1,2,1,2,5,2,4,2,1,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550389,2018,55,89,1,1,5,1,2,1,1,3,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550390,2018,55,105,1,1,5,1,2,4,2,5,2,1,1,1,1,13,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550391,2018,55,29,1,1,5,1,2,1,2,4,3,4,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550393,2018,55,101,1,1,5,2,2,1,2,5,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550394,2018,55,9,1,1,5,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550395,2018,55,131,1,1,5,2,2,4,2,6,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550396,2018,55,111,2,1,5,1,1,1,2,1,2,5,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550397,2018,55,73,1,1,5,2,2,1,1,3,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550398,2018,55,105,1,1,5,1,2,4,2,5,2,1,1,1,1,13,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
550399,2018,55,17,4,1,5,2,2,4,2,4,2,1,1,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,0,0,0
550403,2018,55,93,1,1,5,1,2,4,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550404,2018,55,59,2,1,5,2,2,1,1,4,1,4,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550405,2018,55,29,1,1,5,1,2,1,2,6,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550406,2018,55,75,1,1,5,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550407,2018,55,17,1,1,5,2,2,1,2,5,3,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550408,2018,55,79,1,1,5,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550409,2018,55,17,2,1,5,1,2,1,2,5,2,3,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550410,2018,55,39,2,1,5,1,2,1,2,3,3,4,2,2,2,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550411,2018,55,25,1,1,5,1,2,4,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550412,2018,55,25,1,1,5,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550413,2018,55,81,1,1,5,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550414,2018,55,59,1,1,5,2,2,1,2,3,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550415,2018,55,79,1,1,5,2,2,1,2,3,2,3,2,1,3,6,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550416,2018,55,83,1,1,5,1,2,1,2,3,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
550417,2018,55,105,1,1,5,1,2,1,2,6,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550418,2018,55,135,1,1,5,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550419,2018,55,73,1,1,5,1,1,2,2,1,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550420,2018,55,33,1,1,5,1,2,1,2,4,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
550421,2018,55,63,2,1,5,1,2,1,1,3,1,4,1,2,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550422,2018,55,141,1,1,5,2,2,1,1,3,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550423,2018,55,39,1,1,5,1,2,1,1,5,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
550424,2018,55,73,1,1,5,1,2,1,2,3,3,4,1,1,3,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
550425,2018,55,11,1,1,5,1,2,4,2,6,2,1,1,1,1,99,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550426,2018,55,117,2,1,5,2,2,1,1,3,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550427,2018,55,125,1,1,5,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550428,2018,55,75,1,1,5,1,2,1,2,5,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,2,2,1,2,0,0,0
550429,2018,55,133,1,1,5,2,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
550430,2018,55,95,1,1,5,1,2,1,1,5,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
550431,2018,55,97,1,1,5,1,2,4,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
